time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
94247,742,627,550,257,24,34
94378,743,626,550,257,24,34
94509,743,626,550,257,24,34
94640,743,627,550,257,24,34
94771,742,626,550,257,24,34
94902,743,627,550,257,24,34
95033,742,627,550,256,24,34
95164,743,627,550,258,24,34
95295,742,627,550,258,24,34
95426,742,627,550,256,24,34
95558,742,627,550,258,24,34
95689,743,627,550,257,24,34
95820,742,627,550,257,24,34
95951,742,627,550,257,24,34
96082,742,627,550,258,24,34
96213,742,627,550,257,24,34
96344,742,626,550,257,24,34
96475,742,627,550,258,24,34
96606,742,626,550,257,24,34
96737,743,627,551,257,24,34
96868,742,626,550,258,24,34
96999,742,627,550,257,24,34
97130,742,627,550,257,24,34
97261,742,627,549,257,24,34
97392,743,626,550,257,24,34
97523,743,627,550,257,24,34
97655,742,627,550,257,24,34
97786,743,627,549,257,24,34
97917,742,627,550,258,24,34
98048,742,627,549,258,24,34
98179,742,627,550,257,24,34
98310,743,627,549,257,24,34
98441,742,626,549,256,24,34
98572,743,627,550,257,24,34
98703,742,627,550,256,24,34
98834,743,627,550,257,24,34
98961,742,627,550,258,24,34
99096,742,627,550,257,24,34
99227,742,626,549,257,24,34
99358,743,626,550,257,24,34
99489,742,627,550,257,24,34
99621,743,626,550,258,24,34
99752,742,627,550,257,24,34
99883,742,626,550,257,24,34
100010,742,627,550,257,24,34
100141,742,626,550,257,24,34
100276,742,626,549,257,24,34
100407,743,627,550,256,24,34
100538,742,627,549,257,24,34
100669,742,627,550,257,24,34
100800,742,627,550,257,24,34
100931,742,626,550,257,24,34
101058,742,627,549,257,24,34
101189,743,626,550,258,24,34
101320,742,627,550,257,24,34
101455,742,626,550,256,24,34
101587,742,627,550,257,24,34
101718,742,627,550,257,24,34
101849,742,626,550,257,24,34
101980,742,627,550,257,24,34
102107,742,627,550,256,24,34
102238,742,626,550,257,24,34
102369,742,626,550,256,24,34
102500,742,626,550,256,24,34
102635,742,626,550,256,24,34
102766,742,626,549,257,24,34
102897,742,626,549,257,24,34
103028,741,626,550,257,24,34
103155,742,626,549,257,24,34
103286,742,626,550,256,24,34
103418,742,627,550,257,24,34
103549,742,626,550,257,24,34
103680,742,626,550,257,24,34
103815,742,626,550,256,24,34
103946,742,627,550,257,24,34
104077,742,627,550,258,24,34
104204,742,626,550,257,24,34
104335,742,626,550,256,24,34
104466,742,626,550,257,24,34
104597,742,626,549,256,24,34
104728,742,626,550,257,24,34
104859,742,627,550,256,24,34
104994,742,626,550,258,24,34
105125,742,626,550,256,24,34
105252,742,627,549,257,24,34
105384,743,627,549,257,24,34
105515,742,626,549,257,24,34
105646,742,626,550,257,24,34
105777,743,626,550,257,24,34
105908,742,626,550,257,24,34
106039,742,627,550,256,24,34
106174,742,626,550,256,24,34
106301,742,626,550,256,24,34
106432,742,626,550,257,24,34
106563,742,626,549,256,24,34
106694,742,627,549,257,24,34
106825,742,626,550,257,24,34
106956,742,626,550,257,24,34
107087,742,626,550,256,24,34
107218,742,627,550,257,24,34
107353,742,627,550,256,24,34
107481,742,626,550,257,24,34
107612,742,626,550,257,24,34
107743,742,626,550,257,24,34
107874,742,627,550,257,24,34
108005,742,626,549,256,24,34
108136,742,626,550,257,24,34
108267,742,626,549,256,24,34
