time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
95963,498,127,460,278,25,34
96094,498,128,460,278,25,34
96225,499,127,460,278,25,34
96356,499,127,460,279,25,34
96491,498,128,460,278,25,34
96622,499,128,459,278,25,34
96749,499,127,460,278,25,34
96880,498,128,459,278,25,34
97012,499,127,459,278,25,34
97143,498,128,460,278,25,34
97274,498,128,459,278,25,34
97405,498,128,460,278,25,34
97536,498,128,460,277,25,34
97671,498,128,460,278,25,34
97802,498,128,460,278,25,34
97929,498,128,460,278,25,34
98060,498,128,460,278,25,34
98191,499,127,459,278,25,34
98322,499,128,460,278,25,34
98453,499,128,459,278,25,34
98584,498,128,459,277,25,34
98715,498,128,460,278,25,34
98851,498,127,460,278,25,34
98978,498,128,460,278,25,34
99109,498,127,460,278,25,34
99240,499,128,460,278,25,34
99371,497,128,459,278,25,34
99502,498,127,460,278,25,34
99633,498,128,460,278,25,34
99764,498,127,460,279,25,34
99895,498,127,460,278,25,34
100030,498,128,460,278,25,34
100157,498,127,460,277,25,34
100288,498,127,460,278,25,34
100419,498,128,460,278,25,34
100550,498,127,460,279,25,34
100681,498,127,460,278,25,34
100812,498,128,460,279,25,34
100943,498,127,460,278,25,34
101075,498,128,459,278,25,34
101206,498,128,460,278,25,34
101337,498,127,459,278,25,34
101468,497,127,460,278,25,34
101599,498,127,460,279,25,34
101730,498,127,460,279,25,34
101861,498,128,459,279,25,34
101992,498,127,460,278,25,34
102123,497,128,460,278,25,34
102254,498,127,460,278,25,34
102385,498,127,459,278,25,34
102516,498,127,459,278,25,34
102647,498,128,460,278,25,34
102778,498,127,459,278,25,34
102909,498,127,460,278,25,34
103041,498,127,460,279,25,34
103172,498,127,459,278,25,34
103303,498,127,460,279,25,34
103434,497,128,459,278,25,34
103565,498,128,460,279,25,34
103696,498,128,459,278,25,34
103827,497,128,460,279,25,34
103958,498,127,459,278,25,34
104089,497,127,460,279,25,34
104220,498,128,459,278,25,34
104351,498,127,460,278,25,34
104482,498,127,459,278,25,34
104613,498,127,460,279,25,34
104744,498,127,460,278,25,34
104876,497,128,460,279,25,34
105007,498,127,460,279,25,34
105138,497,128,460,278,25,34
105269,498,128,459,278,25,34
105400,498,128,460,279,25,34
105531,498,128,459,278,25,34
105662,498,128,460,278,25,34
105793,498,127,460,278,25,34
105924,498,128,460,279,25,34
106055,497,127,460,278,25,34
106186,498,128,460,279,25,34
106317,498,127,460,278,25,34
106448,498,127,460,278,25,34
106579,498,128,459,279,25,34
106710,497,127,459,278,25,34
106841,497,127,459,278,25,34
106972,497,128,460,279,25,34
107104,498,128,460,278,25,34
107235,498,128,459,278,25,34
107366,497,128,460,278,25,34
107497,498,127,459,278,25,34
107628,497,127,459,278,25,34
107759,497,127,460,278,25,34
107890,498,127,459,278,25,34
108021,498,127,459,277,25,34
108148,498,127,460,278,25,34
108283,497,128,459,278,25,34
108414,498,127,459,279,25,34
108545,498,127,459,278,25,34
108676,497,127,459,278,25,34
108807,498,127,460,278,25,34
108938,498,128,459,279,25,34
109070,498,127,459,278,25,34
109201,498,127,460,278,25,34
109328,498,127,459,278,25,34
109463,498,127,459,278,25,34
109594,497,127,460,278,25,34
109725,498,127,459,278,25,34
109856,498,127,460,278,25,34
109987,498,127,459,278,25,34
110118,498,128,460,278,25,34
110249,497,127,459,278,25,34
110376,498,127,459,279,25,34
110507,497,127,460,279,25,34
110642,497,127,459,278,25,34
110774,498,127,459,278,25,34
110904,498,126,459,278,25,34
111036,498,127,459,278,25,34
111167,497,128,460,278,25,34
111298,498,127,460,278,25,34
111429,497,127,460,278,25,34
111556,497,127,459,278,25,34
111687,497,127,459,279,25,34
111822,497,127,459,278,25,34
111953,498,127,459,277,25,34
112084,498,127,459,278,25,34
112215,497,127,459,277,25,34
112346,497,127,459,277,25,34
112477,497,128,459,277,25,34
112608,497,126,459,277,25,34
112735,497,127,459,279,25,34
112866,497,127,459,278,25,34
113002,497,126,459,278,25,34
113133,496,127,460,278,25,34
113264,497,128,459,278,25,34
113395,497,128,460,278,25,34
113526,497,127,459,278,25,34
113657,498,127,459,277,25,34
113784,497,127,459,277,25,34
113915,497,127,458,278,25,34
114046,497,127,459,278,25,34
114181,497,127,459,276,25,34
114312,497,127,459,278,25,34
114443,497,128,459,277,25,34
114574,497,128,459,278,25,34
114705,497,127,459,277,25,34
114836,496,128,460,278,25,34
114964,497,127,459,278,25,34
115095,496,127,459,277,25,34
115226,496,127,459,277,25,34
115361,497,128,459,277,25,34
115492,497,127,458,277,25,34
